;InChiKey;SMILES;N_count;Solvent;Target1;Target2;Target3;Target4;
782;ZRWNRAJCPNLYAK-UHFFFAOYSA-N;C1=CC(=CC=C1C(=O)N)Br;1;;;;;;
783;ZRWNRAJCPNLYAK-UHFFFAOYSA-N;C1=CC(=CC=C1C(=O)N)Br;1;;;;;;
784;ZRWNRAJCPNLYAK-UHFFFAOYSA-N;C1=CC(=CC=C1C(=O)N)Br;1;;;;;;
785;ZRWNRAJCPNLYAK-UHFFFAOYSA-N;C1=CC(=CC=C1C(=O)N)Br;1;;;;;;
788;HLDBHWJNZHGZMV-UHFFFAOYSA-N;CN(C)S(=O)C1=CC=CC=C1;1;NEAT ;-305.1;;;;
789;HLDBHWJNZHGZMV-UHFFFAOYSA-N;CN(C)S(=O)C1=CC=CC=C1;1;;;;;;
825;RJKWSTDTEPBWBJ-UHFFFAOYSA-N;CC1=C(C=CC(=C1)F)NC(=O)C;1;;;;;;
826;RJKWSTDTEPBWBJ-UHFFFAOYSA-N;CC1=C(C=CC(=C1)F)NC(=O)C;1;;;;;;
827;ZUIZIENPKAAFJO-NWDGAFQWSA-N;CC1(C[C@H](C[C@@H](S1)C2=CC=CC=C2)N)C;1;C6D6;-317.7;;;;
828;ZUIZIENPKAAFJO-NWDGAFQWSA-N;CC1(C[C@H](C[C@@H](S1)C2=CC=CC=C2)N)C;1;;;;;;
846;LVALCNRQGAWRFC-UHFFFAOYSA-N;CC1=CC=CC=C1C(=O)N(C)C;1;DIOXANE;-279.1;;;;
847;LVALCNRQGAWRFC-UHFFFAOYSA-N;CC1=CC=CC=C1C(=O)N(C)C;1;;;;;;
848;LVALCNRQGAWRFC-UHFFFAOYSA-N;CC1=CC=CC=C1C(=O)N(C)C;1;;;;;;
863;IMNDHOCGZLYMRO-UHFFFAOYSA-N;CN(C)C(=O)C1=CC=CC=C1;1;DMF;-278.2;;;;
864;IMNDHOCGZLYMRO-UHFFFAOYSA-N;CN(C)C(=O)C1=CC=CC=C1;1;;;;;;
871;IMNDHOCGZLYMRO-UHFFFAOYSA-N;CN(C)C(=O)C1=CC=CC=C1;1;;;;;;
872;VYIVYBGFIOEWFK-UHFFFAOYSA-N;C[Sn](C)(C)NC1=CC=CC=C1;1;CDCl3;-326.6;;;;
873;VYIVYBGFIOEWFK-UHFFFAOYSA-N;C[Sn](C)(C)NC1=CC=CC=C1;1;;;;;;
876;VYIVYBGFIOEWFK-UHFFFAOYSA-N;C[Sn](C)(C)NC1=CC=CC=C1;1;;;;;;
877;VYIVYBGFIOEWFK-UHFFFAOYSA-N;C[Sn](C)(C)NC1=CC=CC=C1;1;;;;;;
892;BJPJMTMWIVUMAK-UHFFFAOYSA-N;CC(=O)N(C)O;1;CH3OH;-203.0;;;;
893;BJPJMTMWIVUMAK-UHFFFAOYSA-N;CC(=O)N(C)O;1;;;;;;
894;BJPJMTMWIVUMAK-UHFFFAOYSA-N;CC(=O)N(C)O;1;;;;;;
895;BJPJMTMWIVUMAK-UHFFFAOYSA-N;CC(=O)N(C)O;1;;;;;;
896;CSJAXRKDCCWCSJ-UHFFFAOYSA-N;CN1C=CC(=O)C2=CC=CC=C21;1;DMSO-D6;-256.8;;;;
897;CSJAXRKDCCWCSJ-UHFFFAOYSA-N;CN1C=CC(=O)C2=CC=CC=C21;1;;;;;;
898;LEWJCGSLUNRPMZ-UHFFFAOYSA-N;C(CCCC(O)(P(=O)(O)O)P(=O)(O)O)CCCN;1;SOLID-STATE ;-347.9;;;;
899;LEWJCGSLUNRPMZ-UHFFFAOYSA-N;C(CCCC(O)(P(=O)(O)O)P(=O)(O)O)CCCN;1;;;;;;
900;XORAMBGUXPRUFE-UHFFFAOYSA-N;C1=CC=C(C=C1)NC(=O)CS(=O)(=O)C2=CC=CC=C2;1;CDCl3;-247.2;;;;
901;XORAMBGUXPRUFE-UHFFFAOYSA-N;C1=CC=C(C=C1)NC(=O)CS(=O)(=O)C2=CC=CC=C2;1;;;;;;
902;DKSLNHVRCOUVSJ-UHFFFAOYSA-N;C1=CC=C(C=C1)CC(=O)NC2=CC=CC=C2F;1;DMSO-D6;-258.1;;;;
903;DKSLNHVRCOUVSJ-UHFFFAOYSA-N;C1=CC=C(C=C1)CC(=O)NC2=CC=CC=C2F;1;;;;;;
908;HGEGHJJBVVEQKT-UHFFFAOYSA-N;C1=CC=C(C=C1)C#CC(=O)C2=C(N=CC=C2)Cl;1;CDCl3;-70.2;;;;
909;HGEGHJJBVVEQKT-UHFFFAOYSA-N;C1=CC=C(C=C1)C#CC(=O)C2=C(N=CC=C2)Cl;1;;;;;;
936;FWIROFMBWVMWLB-UHFFFAOYSA-N;C1=CC(=CC(=C1)Br)[N+](=O)[O-];1;DMSO;-13.1;;;;
937;FWIROFMBWVMWLB-UHFFFAOYSA-N;C1=CC(=CC(=C1)Br)[N+](=O)[O-];1;;;;;;
954;CDQSTBHGKNNPSY-UHFFFAOYSA-N;CCCC(=O)N(CC)CC;1;Neat liquid;-254.9;;;;
955;CDQSTBHGKNNPSY-UHFFFAOYSA-N;CCCC(=O)N(CC)CC;1;;;;;;
956;CDQSTBHGKNNPSY-UHFFFAOYSA-N;CCCC(=O)N(CC)CC;1;;;;;;
957;CRXXTFVMHUTXRA-UHFFFAOYSA-N;CC(C)(C)N(C(=S)CCCCC(=O)OC)O;1;CDCl3;-143.6;;;;
958;CRXXTFVMHUTXRA-UHFFFAOYSA-N;CC(C)(C)N(C(=S)CCCCC(=O)OC)O;1;;;;;;
965;QMKKJBRRKIKWFK-UHFFFAOYSA-N;CC(C)(C)C(=O)NC;1;CCl4;-282.3;;;;
966;QMKKJBRRKIKWFK-UHFFFAOYSA-N;CC(C)(C)C(=O)NC;1;H2O;-274.1;;;;
971;QMKKJBRRKIKWFK-UHFFFAOYSA-N;CC(C)(C)C(=O)NC;1;;;;;;
972;QMKKJBRRKIKWFK-UHFFFAOYSA-N;CC(C)(C)C(=O)NC;1;;;;;;
1001;AHQKDBLNILOBEP-UHFFFAOYSA-N;CC1=CC2=CC=CC=C2N1[Sn](C)(C)C;1;C6D6;-239.2;;;;
1002;AHQKDBLNILOBEP-UHFFFAOYSA-N;CC1=CC2=CC=CC=C2N1[Sn](C)(C)C;1;;;;;;
1005;LMIQERWZRIFWNZ-UHFFFAOYSA-N;C1=CC2=C(C=CN2)C=C1O;1;DMSO-D6;-251.2;;;;
1006;LMIQERWZRIFWNZ-UHFFFAOYSA-N;C1=CC2=C(C=CN2)C=C1O;1;;;;;;
1009;FALXDBRAFFYIMW-UHFFFAOYSA-N;CC(C)N(C(=S)C1=CC=CC=C1)O;1;CDCl3;-147.6;;;;
1010;FALXDBRAFFYIMW-UHFFFAOYSA-N;CC(C)N(C(=S)C1=CC=CC=C1)O;1;;;;;;
1023;GWCDXHWHACISAX-UHFFFAOYSA-N;C1=C[N+](=CC=C1Cl)O;1;TFE;-141.8;;;;
1024;GWCDXHWHACISAX-UHFFFAOYSA-N;C1=C[N+](=CC=C1Cl)O;1;;;;;;
1025;GWCDXHWHACISAX-UHFFFAOYSA-N;C1=C[N+](=CC=C1Cl)O;1;;;;;;
1026;DTBDAFLSBDGPEA-UHFFFAOYSA-N;CC1=CC2=CC=CC=C2N=C1;1;DMSO;-67.2;;;;
1027;DTBDAFLSBDGPEA-UHFFFAOYSA-N;CC1=CC2=CC=CC=C2N=C1;1;;;;;;
1028;IFDZZSXEPSSHNC-ARJAWSKDSA-N;CC/C=N\O;1;CHCl3;-32.9;;;;
1029;IFDZZSXEPSSHNC-ARJAWSKDSA-N;CC/C=N\O;1;;;;;;
1030;IFDZZSXEPSSHNC-ARJAWSKDSA-N;CC/C=N\O;1;;;;;;
1039;JRKMVLFFQOHRHM-NXEZZACHSA-N;C[C@@H]1CC[C@H]2CCCCN2C1;1;CDCl3;-317.0;;;;
1040;JRKMVLFFQOHRHM-NXEZZACHSA-N;C[C@@H]1CC[C@H]2CCCCN2C1;1;;;;;;
1041;LSRWHCLLIAFORS-UHFFFAOYSA-N;C1=CC=C(C=C1)CN(CC2=CC=CC=C2)P(C3=CC=CC=C3)Cl;1;CHCl3;-305.1;;;;
1042;LSRWHCLLIAFORS-UHFFFAOYSA-N;C1=CC=C(C=C1)CN(CC2=CC=CC=C2)P(C3=CC=CC=C3)Cl;1;Neat liquid;-305.1;;;;
1047;LSRWHCLLIAFORS-UHFFFAOYSA-N;C1=CC=C(C=C1)CN(CC2=CC=CC=C2)P(C3=CC=CC=C3)Cl;1;;;;;;
1048;LSRWHCLLIAFORS-UHFFFAOYSA-N;C1=CC=C(C=C1)CN(CC2=CC=CC=C2)P(C3=CC=CC=C3)Cl;1;;;;;;
1049;LSRWHCLLIAFORS-UHFFFAOYSA-N;C1=CC=C(C=C1)CN(CC2=CC=CC=C2)P(C3=CC=CC=C3)Cl;1;;;;;;
1100;GELMWIVBBPAMIO-UHFFFAOYSA-O;CCC(C)(C)[NH3+];1;CH3OH;-325.2;;;;
1101;GELMWIVBBPAMIO-UHFFFAOYSA-O;CCC(C)(C)[NH3+];1;;;;;;
1102;GELMWIVBBPAMIO-UHFFFAOYSA-O;CCC(C)(C)[NH3+];1;;;;;;
1103;GELMWIVBBPAMIO-UHFFFAOYSA-N;CCC(C)(C)N;1;CH3OH;-328.6;;;;
1104;GELMWIVBBPAMIO-UHFFFAOYSA-N;CCC(C)(C)N;1;;;;;;
1105;GELMWIVBBPAMIO-UHFFFAOYSA-N;CCC(C)(C)N;1;;;;;;
1106;WDVUCCXFYZWSJB-UHFFFAOYSA-N;C[Si](C)(N([Si](C)(C)Br)[Si](C)(C)Br)Br;1;C6D6;-317.0;;;;
1107;WDVUCCXFYZWSJB-UHFFFAOYSA-N;C[Si](C)(N([Si](C)(C)Br)[Si](C)(C)Br)Br;1;;;;;;
1112;NSUJGZXZXPFGDX-BJILWQEISA-M;C[N+](=C/C=C/Cl)C.[Cl-];1;CDCl3;-194.3;;;;
1113;NSUJGZXZXPFGDX-BJILWQEISA-M;C[N+](=C/C=C/Cl)C.[Cl-];1;;;;;;
1120;KXIXHISTUVHOCY-UHFFFAOYSA-N;CC(C)N1CCCCC1;1;CH3OH;-324.2;;;;
1121;KXIXHISTUVHOCY-UHFFFAOYSA-N;CC(C)N1CCCCC1;1;;;;;;
1130;KXIXHISTUVHOCY-UHFFFAOYSA-N;CC(C)N1CCCCC1;1;;;;;;
1131;KXIXHISTUVHOCY-UHFFFAOYSA-O;CC(C)[NH+]1CCCCC1;1;CHCl3;-319.1;;;;
1132;KXIXHISTUVHOCY-UHFFFAOYSA-O;CC(C)[NH+]1CCCCC1;1;;;;;;
1133;KXIXHISTUVHOCY-UHFFFAOYSA-O;CC(C)[NH+]1CCCCC1;1;;;;;;
1134;WGBMKQSRUSKSOM-UHFFFAOYSA-N;CN(C)C(=O)C(Cl)(Cl)Cl;1;DIOXANE;-286.0;;;;
1135;WGBMKQSRUSKSOM-UHFFFAOYSA-N;CN(C)C(=O)C(Cl)(Cl)Cl;1;;;;;;
1136;WGBMKQSRUSKSOM-UHFFFAOYSA-N;CN(C)C(=O)C(Cl)(Cl)Cl;1;;;;;;
1147;HXNXAEYAXNPLHJ-UHFFFAOYSA-N;CCCCSC#N;1;Neat liquid;-102.5;;;;
1148;HXNXAEYAXNPLHJ-UHFFFAOYSA-N;CCCCSC#N;1;;;;;;
1155;AVPDAUWMNISMRW-UHFFFAOYSA-N;C1=CC=C(C=C1)S(=O)(=O)NC2=C(C=C(C=C2)F)F;1;DMSO;-199.9;;;;
1156;AVPDAUWMNISMRW-UHFFFAOYSA-N;C1=CC=C(C=C1)S(=O)(=O)NC2=C(C=C(C=C2)F)F;1;;;;;;
1169;QDHIAGVDKRWZNF-UHFFFAOYSA-N;CC1=C(C(C(=C(N1)C)C(=O)OC)C2=CC=CC=C2)C(=O)OC;1;DMSO-D6;-241.2;;;;
1170;QDHIAGVDKRWZNF-UHFFFAOYSA-N;CC1=C(C(C(=C(N1)C)C(=O)OC)C2=CC=CC=C2)C(=O)OC;1;CDCl3;-245.8;;;;
1173;QDHIAGVDKRWZNF-UHFFFAOYSA-N;CC1=C(C(C(=C(N1)C)C(=O)OC)C2=CC=CC=C2)C(=O)OC;1;;;;;;
1174;QDHIAGVDKRWZNF-UHFFFAOYSA-N;CC1=C(C(C(=C(N1)C)C(=O)OC)C2=CC=CC=C2)C(=O)OC;1;;;;;;
1181;OZWBBSBTBYGVTM-UHFFFAOYSA-N;CC1C(CCC(O1)OC2CC(C3=C(C2O)OC4=C5C6=C(C7=C(C8=C(CC9(N(C8=O)CCO9)C)C=C7CC6OCO5)O)C(=C4C3=O)O)O)OC1CC(C(C(O1)C)OC1CC(C(C(O1)C)O)OC)OC;1;CDCl3;-249.0;;;;
1182;OZWBBSBTBYGVTM-UHFFFAOYSA-N;CC1C(CCC(O1)OC2CC(C3=C(C2O)OC4=C5C6=C(C7=C(C8=C(CC9(N(C8=O)CCO9)C)C=C7CC6OCO5)O)C(=C4C3=O)O)O)OC1CC(C(C(O1)C)OC1CC(C(C(O1)C)O)OC)OC;1;;;;;;
1199;AFKNCQDBTBDPOQ-UHFFFAOYSA-N;CN1C2=CC=CC=C2C(=O)C=C1C3=CC=CC=C3;1;CDCl3;-262.1;;;;
1200;AFKNCQDBTBDPOQ-UHFFFAOYSA-N;CN1C2=CC=CC=C2C(=O)C=C1C3=CC=CC=C3;1;;;;;;
1201;SAPRVTLHJXZROQ-JTQLQIEISA-N;CC(=O)N[C@@H](C1=CC=CC=C1)C(=O)OC;1;DMSO;-256.5;;;;
1202;SAPRVTLHJXZROQ-JTQLQIEISA-N;CC(=O)N[C@@H](C1=CC=CC=C1)C(=O)OC;1;;;;;;
1203;FWQMVTACSLVNOW-UHFFFAOYSA-N;CC1=C(C(C(=C(N1)C)C(=O)C)C(=O)O)C(=O)C;1;DMSO-D6;-238.8;;;;
1204;FWQMVTACSLVNOW-UHFFFAOYSA-N;CC1=C(C(C(=C(N1)C)C(=O)C)C(=O)O)C(=O)C;1;CDCl3;-239.4;;;;
1205;FWQMVTACSLVNOW-UHFFFAOYSA-N;CC1=C(C(C(=C(N1)C)C(=O)C)C(=O)O)C(=O)C;1;;;;;;
1206;FWQMVTACSLVNOW-UHFFFAOYSA-N;CC1=C(C(C(=C(N1)C)C(=O)C)C(=O)O)C(=O)C;1;;;;;;
1207;CDSGZTSPLQPIQD-UHFFFAOYSA-N;CCOC(=O)CNC1=CC(=CC=C1)Cl;1;DMSO-D6;-318.5;;;;
1208;CDSGZTSPLQPIQD-UHFFFAOYSA-N;CCOC(=O)CNC1=CC(=CC=C1)Cl;1;;;;;;
1209;NRTYMEPCRDJMPZ-UHFFFAOYSA-N;C1=CC=NC=C1.C(=O)(C(F)(F)F)O;1;D2O;-178.6;;;;
1210;NRTYMEPCRDJMPZ-UHFFFAOYSA-N;C1=CC=NC=C1.C(=O)(C(F)(F)F)O;1;;;;;;
1221;FWSXGNXGAJUIPS-WAYWQWQTSA-N;CCC/C(=N\O)/C;1;CHCl3;-45.1;;;;
1222;FWSXGNXGAJUIPS-WAYWQWQTSA-N;CCC/C(=N\O)/C;1;;;;;;
1225;FWSXGNXGAJUIPS-WAYWQWQTSA-N;CCC/C(=N\O)/C;1;;;;;;
1242;KOEUDDFJDVXGEO-HNNXBMFYSA-N;COC1=CC=C(C=C1)C(=O)C[C@@H](C[N+](=O)[O-])C2=CC=CC=C2;1;CDCl3;1.8;;;;
1243;KOEUDDFJDVXGEO-HNNXBMFYSA-N;COC1=CC=C(C=C1)C(=O)C[C@@H](C[N+](=O)[O-])C2=CC=CC=C2;1;;;;;;
1248;TUDHPHKLGXEWFE-UHFFFAOYSA-N;CCC(C)NC(C)(P(=O)(OCC)OCC)P(=O)(OCC)OCC;1;C6D6;-330.8;;;;
1249;TUDHPHKLGXEWFE-UHFFFAOYSA-N;CCC(C)NC(C)(P(=O)(OCC)OCC)P(=O)(OCC)OCC;1;;;;;;
1250;ATHHXGZTWNVVOU-UHFFFAOYSA-N;CNC=O;1;NEAT;-271.0;;;;
1251;ATHHXGZTWNVVOU-UHFFFAOYSA-N;CNC=O;1;DMSO-D6;-271.4;;;;
1254;ATHHXGZTWNVVOU-UHFFFAOYSA-N;CNC=O;1;DIOXANE;-271.2;;;;
1255;ATHHXGZTWNVVOU-UHFFFAOYSA-N;CNC=O;1;CYClOHEXANONE;-271.1;;;;
1256;ATHHXGZTWNVVOU-UHFFFAOYSA-N;CNC=O;1;DMSO;-268.8;;;;
1257;ATHHXGZTWNVVOU-UHFFFAOYSA-N;CNC=O;1;CH3NO2;-270.3;;;;
1258;ATHHXGZTWNVVOU-UHFFFAOYSA-N;CNC=O;1;CH3OH;-267.2;;;;
1259;ATHHXGZTWNVVOU-UHFFFAOYSA-N;CNC=O;1;H2O;-262.9;;;;
1260;ATHHXGZTWNVVOU-UHFFFAOYSA-N;CNC=O;1;Neat liquid;-270.1;;;;
1261;ATHHXGZTWNVVOU-UHFFFAOYSA-N;CNC=O;1;;;;;;
1262;ATHHXGZTWNVVOU-UHFFFAOYSA-N;CNC=O;1;;;;;;
1263;ATHHXGZTWNVVOU-UHFFFAOYSA-N;CNC=O;1;;;;;;
1264;ATHHXGZTWNVVOU-UHFFFAOYSA-N;CNC=O;1;;;;;;
1265;ATHHXGZTWNVVOU-UHFFFAOYSA-N;CNC=O;1;;;;;;
1266;ATHHXGZTWNVVOU-UHFFFAOYSA-N;CNC=O;1;;;;;;
1267;ATHHXGZTWNVVOU-UHFFFAOYSA-N;CNC=O;1;;;;;;
1268;ATHHXGZTWNVVOU-UHFFFAOYSA-N;CNC=O;1;;;;;;
1269;ATHHXGZTWNVVOU-UHFFFAOYSA-N;CNC=O;1;;;;;;
1270;ATHHXGZTWNVVOU-UHFFFAOYSA-N;CNC=O;1;;;;;;
1271;ATHHXGZTWNVVOU-UHFFFAOYSA-N;CNC=O;1;;;;;;
1272;ATHHXGZTWNVVOU-UHFFFAOYSA-N;CNC=O;1;;;;;;
1273;ATHHXGZTWNVVOU-UHFFFAOYSA-N;CNC=O;1;;;;;;
1274;ATHHXGZTWNVVOU-UHFFFAOYSA-N;CNC=O;1;;;;;;
1275;ATHHXGZTWNVVOU-UHFFFAOYSA-N;CNC=O;1;;;;;;
1276;ATHHXGZTWNVVOU-UHFFFAOYSA-N;CNC=O;1;;;;;;
1277;ATHHXGZTWNVVOU-UHFFFAOYSA-N;CNC=O;1;;;;;;
1278;ATHHXGZTWNVVOU-UHFFFAOYSA-N;CNC=O;1;;;;;;
1279;ATHHXGZTWNVVOU-UHFFFAOYSA-N;CNC=O;1;;;;;;
1280;ATHHXGZTWNVVOU-UHFFFAOYSA-N;CNC=O;1;;;;;;
1281;ATHHXGZTWNVVOU-UHFFFAOYSA-N;CNC=O;1;;;;;;
1282;ATHHXGZTWNVVOU-UHFFFAOYSA-N;CNC=O;1;;;;;;
1283;ATHHXGZTWNVVOU-UHFFFAOYSA-N;CNC=O;1;;;;;;
1284;ATHHXGZTWNVVOU-UHFFFAOYSA-N;CNC=O;1;;;;;;
1285;ATHHXGZTWNVVOU-UHFFFAOYSA-N;CNC=O;1;;;;;;
1286;ATHHXGZTWNVVOU-UHFFFAOYSA-N;CNC=O;1;;;;;;
1287;ATHHXGZTWNVVOU-UHFFFAOYSA-N;CNC=O;1;;;;;;
1288;ATHHXGZTWNVVOU-UHFFFAOYSA-N;CNC=O;1;;;;;;
1289;ATHHXGZTWNVVOU-UHFFFAOYSA-N;CNC=O;1;;;;;;
1290;ATHHXGZTWNVVOU-UHFFFAOYSA-N;CNC=O;1;;;;;;
1293;LCZLZOFIBYOKMP-UHFFFAOYSA-N;CC1=CC=C(C=C1)C(=O)CC2=CC3=CC=CC=C3C=N2;1;CDCl3;-73.1;;;;
1294;LCZLZOFIBYOKMP-UHFFFAOYSA-N;CC1=CC=C(C=C1)C(=O)CC2=CC3=CC=CC=C3C=N2;1;;;;;;
1297;RWPJUWHLVMMSQO-LUAWRHEFSA-N;CCOC(=O)/C=C(/C)\NCC1=CC=CC=C1;1;CDCl3;-278.1;;;;
1298;RWPJUWHLVMMSQO-LUAWRHEFSA-N;CCOC(=O)/C=C(/C)\NCC1=CC=CC=C1;1;C6D6;-283.8;;;;
1299;RWPJUWHLVMMSQO-LUAWRHEFSA-N;CCOC(=O)/C=C(/C)\NCC1=CC=CC=C1;1;;;;;;
1300;RWPJUWHLVMMSQO-LUAWRHEFSA-N;CCOC(=O)/C=C(/C)\NCC1=CC=CC=C1;1;;;;;;
1307;GDHRQDYGUDOEIZ-UHFFFAOYSA-N;CC(C)CN(C)C;1;CH3OH;-342.2;;;;
1308;GDHRQDYGUDOEIZ-UHFFFAOYSA-N;CC(C)CN(C)C;1;;;;;;
1323;GDHRQDYGUDOEIZ-UHFFFAOYSA-N;CC(C)CN(C)C;1;;;;;;
1324;GDHRQDYGUDOEIZ-UHFFFAOYSA-O;CC(C)C[NH+](C)C;1;CH3OH;-342.2;;;;
1325;GDHRQDYGUDOEIZ-UHFFFAOYSA-O;CC(C)C[NH+](C)C;1;;;;;;
1326;GDHRQDYGUDOEIZ-UHFFFAOYSA-O;CC(C)C[NH+](C)C;1;;;;;;
1327;FZWLAAWBMGSTSO-UHFFFAOYSA-N;C1=CSC=N1;1;NEAT ;-57.1;;;;
1328;FZWLAAWBMGSTSO-UHFFFAOYSA-N;C1=CSC=N1;1;DMSO-D6 ;-58.0;;;;
1331;FZWLAAWBMGSTSO-UHFFFAOYSA-N;C1=CSC=N1;1;D2O:H2O;-73.0;;;;
1332;FZWLAAWBMGSTSO-UHFFFAOYSA-N;C1=CSC=N1;1;CDCl3;-61.6;;;;
1333;FZWLAAWBMGSTSO-UHFFFAOYSA-N;C1=CSC=N1;1;DMSO;-57.3;;;;
1334;FZWLAAWBMGSTSO-UHFFFAOYSA-N;C1=CSC=N1;1;;;;;;
1335;FZWLAAWBMGSTSO-UHFFFAOYSA-N;C1=CSC=N1;1;;;;;;
1336;FZWLAAWBMGSTSO-UHFFFAOYSA-N;C1=CSC=N1;1;;;;;;
1337;FZWLAAWBMGSTSO-UHFFFAOYSA-N;C1=CSC=N1;1;;;;;;
1338;FZWLAAWBMGSTSO-UHFFFAOYSA-N;C1=CSC=N1;1;;;;;;
1339;FZWLAAWBMGSTSO-UHFFFAOYSA-N;C1=CSC=N1;1;;;;;;
1340;FZWLAAWBMGSTSO-UHFFFAOYSA-N;C1=CSC=N1;1;;;;;;
1341;FZWLAAWBMGSTSO-UHFFFAOYSA-N;C1=CSC=N1;1;;;;;;
1342;FZWLAAWBMGSTSO-UHFFFAOYSA-N;C1=CSC=N1;1;;;;;;
1343;FZWLAAWBMGSTSO-UHFFFAOYSA-N;C1=CSC=N1;1;;;;;;
1344;FZWLAAWBMGSTSO-UHFFFAOYSA-N;C1=CSC=N1;1;;;;;;
1345;CNRNYORZJGVOSY-UHFFFAOYSA-N;C1=CC=C(C=C1)C2=CN=C(O2)C3=CC=CC=C3;1;DMSO-D6;-122.0;;;;
1346;CNRNYORZJGVOSY-UHFFFAOYSA-N;C1=CC=C(C=C1)C2=CN=C(O2)C3=CC=CC=C3;1;;;;;;
1347;QGKQPJUFLWMMNE-SREVYHEPSA-N;CC(C)C(=O)/C=C\NC(C)(C)C;1;CDCl3;-247.2;;;;
1348;QGKQPJUFLWMMNE-SREVYHEPSA-N;CC(C)C(=O)/C=C\NC(C)(C)C;1;C6D6;-255.5;;;;
1349;QGKQPJUFLWMMNE-SREVYHEPSA-N;CC(C)C(=O)/C=C\NC(C)(C)C;1;;;;;;
1350;QGKQPJUFLWMMNE-SREVYHEPSA-N;CC(C)C(=O)/C=C\NC(C)(C)C;1;;;;;;
1355;FSOPPXYMWZOKRM-UHFFFAOYSA-N;COC1=CC=CC2=C1NC=C2;1;CDCl3;-259.7;;;;
1356;FSOPPXYMWZOKRM-UHFFFAOYSA-N;COC1=CC=CC2=C1NC=C2;1;;;;;;
1373;OGSPWJRAVKPPFI-UHFFFAOYSA-N;C(CC(O)(P(=O)(O)O)P(=O)(O)O)CN;1;SOLID-STATE;-345.6;;;;
1374;OGSPWJRAVKPPFI-UHFFFAOYSA-N;C(CC(O)(P(=O)(O)O)P(=O)(O)O)CN;1;;;;;;
1375;RTSPULFOVBVSIK-FMIVXFBMSA-N;CCOC(=O)/C(=C/NC1=CC=CC=C1)/C(=O)C;1;DMSO-D6 ;-246.2;;;;
1376;RTSPULFOVBVSIK-FMIVXFBMSA-N;CCOC(=O)/C(=C/NC1=CC=CC=C1)/C(=O)C;1;;;;;;
1399;ZFXXRWAMGWMESE-ARJAWSKDSA-N;CC(C)C(=O)/C=C\N;1;C6D6;-290.4;;;;
1400;ZFXXRWAMGWMESE-ARJAWSKDSA-N;CC(C)C(=O)/C=C\N;1;THF-D8;-287.5;;;;
1403;ZFXXRWAMGWMESE-ARJAWSKDSA-N;CC(C)C(=O)/C=C\N;1;;;;;;
1404;ZFXXRWAMGWMESE-ARJAWSKDSA-N;CC(C)C(=O)/C=C\N;1;;;;;;
1418;QNAYBMKLOCPYGJ-UHFFFAOYSA-O;CC(C(=O)O)[NH3+];1;H2O;-331.2;;;;
1419;QNAYBMKLOCPYGJ-UHFFFAOYSA-O;CC(C(=O)O)[NH3+];1;;;;;;
1420;QNAYBMKLOCPYGJ-UHFFFAOYSA-O;CC(C(=O)O)[NH3+];1;;;;;;
1421;QNAYBMKLOCPYGJ-UHFFFAOYSA-O;CC(C(=O)O)[NH3+];1;;;;;;
1422;QNAYBMKLOCPYGJ-UHFFFAOYSA-O;CC(C(=O)O)[NH3+];1;;;;;;
1423;QNAYBMKLOCPYGJ-UHFFFAOYSA-O;CC(C(=O)O)[NH3+];1;;;;;;
1428;UPIGDBJZZQJBJK-UHFFFAOYSA-N;CCOC(=O)CNC1=CC=C(C=C1)C(=O)C;1;DMSO-D6;-310.3;;;;
1429;UPIGDBJZZQJBJK-UHFFFAOYSA-N;CCOC(=O)CNC1=CC=C(C=C1)C(=O)C;1;;;;;;
1430;IHLQWPDUYYFCSQ-UHFFFAOYSA-N;CC1=NC(=CS1)C(C)(C)C;1;CDCl3;-61.9;;;;
1431;IHLQWPDUYYFCSQ-UHFFFAOYSA-N;CC1=NC(=CS1)C(C)(C)C;1;;;;;;
1448;ZHNUHDYFZUAESO-UHFFFAOYSA-N;C(=O)N;1;NEAT;-266.8;;;;
1449;ZHNUHDYFZUAESO-UHFFFAOYSA-N;C(=O)N;1;DMSO-D6;-268.1;;;;
1450;ZHNUHDYFZUAESO-UHFFFAOYSA-N;C(=O)N;1;DIOXAN ;-271.3;;;;
1451;ZHNUHDYFZUAESO-UHFFFAOYSA-N;C(=O)N;1;CYClOHEXANONE;-270.1;;;;
1452;ZHNUHDYFZUAESO-UHFFFAOYSA-N;C(=O)N;1;HMPA ;-269.5;;;;
1453;ZHNUHDYFZUAESO-UHFFFAOYSA-N;C(=O)N;1;DMSO;-265.2;;;;
1454;ZHNUHDYFZUAESO-UHFFFAOYSA-N;C(=O)N;1;CH3NO2;-271.0;;;;
1455;ZHNUHDYFZUAESO-UHFFFAOYSA-N;C(=O)N;1;CH3OH;-267.2;;;;
1456;ZHNUHDYFZUAESO-UHFFFAOYSA-N;C(=O)N;1;H2O;-262.9;;;;
1457;ZHNUHDYFZUAESO-UHFFFAOYSA-N;C(=O)N;1;Neat liquid;-266.8;;;;
1458;ZHNUHDYFZUAESO-UHFFFAOYSA-N;C(=O)N;1;;;;;;
1459;ZHNUHDYFZUAESO-UHFFFAOYSA-N;C(=O)N;1;;;;;;
1460;ZHNUHDYFZUAESO-UHFFFAOYSA-N;C(=O)N;1;;;;;;
1461;ZHNUHDYFZUAESO-UHFFFAOYSA-N;C(=O)N;1;;;;;;
